510.15	38183
510.2	38417
510.25	38580
510.3	38314
510.35	38360
510.4	38146
510.45	38197
510.5	38109
510.55	38190
510.6	38116
510.65	38233
510.7	38340
510.75	38158
510.8	38443
510.85	38330
510.9	38404
510.95	38492
511	38208
511.05	38325
511.1	38543
511.15	38425
511.2	38259
511.25	38245
511.3	38370
511.35	38404
511.4	38453
511.45	38542
511.5	38161
511.55	38434
511.6	38348
511.65	38554
511.7	38294
511.75	38482
511.8	38338
511.85	38324
511.9	38234
511.95	38220
512	38427
512.05	38113
512.1	38572
512.15	38148
512.2	38250
512.25	38538
512.3	38289
512.35	38195
512.4	38400
512.45	38445
512.5	38462
512.55	38481
512.6	38387
512.65	38219
512.7	38323
512.75	38468
512.8	38153
512.85	38181
512.9	38263
512.95	38429
513	38585
513.05	38187
513.1	38252
513.15	38372
513.2	38545
513.25	38225
513.3	38221
513.35	38581
513.4	38216
513.45	38608
513.5	38178
513.55	38309
513.6	38405
513.65	38514
513.7	38325
513.75	38471
513.8	38704
513.85	38665
513.9	38613
513.95	38457
514	38520
514.05	38556
514.1	38604
514.15	38638
514.2	38682
514.25	38513
514.3	38938
514.35	38764
514.4	39185
514.45	38944
514.5	39231
514.55	39169
514.6	39332
514.65	39320
514.7	39695
514.75	39829
514.8	40291
514.85	40357
514.9	40693
514.95	40987
515	41086
515.05	41599
515.1	41840
515.15	42357
515.2	43420
515.25	43783
515.3	44674
515.35	45341
515.4	46439
515.45	47660
515.5	48653
515.55	50352
515.6	52060
515.65	53881
515.7	54046
515.75	54454
515.8	55362
515.85	55437
515.9	56069
515.95	56673
516	56834
516.05	57139
516.1	57802
516.15	58164
516.2	58440
516.25	58533
516.3	58650
516.35	58904
516.4	59275
516.45	59480
516.5	59830
516.55	60158
516.6	60078
516.65	60241
516.7	60408
516.75	60741
516.8	60770
516.85	60849
516.9	60547
516.95	60649
517	60559
517.05	60754
517.1	60755
517.15	60521
517.2	60747
517.25	60741
517.3	60721
517.35	60322
517.4	60255
517.45	60073
517.5	59959
517.55	59580
517.6	59445
517.65	59515
517.7	58924
517.75	58959
517.8	58649
517.85	58359
517.9	58041
517.95	57743
518	56973
518.05	56673
518.1	56546
518.15	55941
518.2	55712
518.25	55063
518.3	54753
518.35	53922
518.4	53297
518.45	49530
518.5	46747
518.55	44832
518.6	42920
518.65	41616
518.7	40777
518.75	40364
518.8	39892
518.85	39436
518.9	38873
518.95	39045
519	38610
519.05	38639
519.1	38494
519.15	38264
519.2	38306
519.25	38182
519.3	38229
519.35	38105
519.4	38127
519.45	38060
519.5	38320
519.55	38291
519.6	38303
519.65	38105
519.7	38256
519.75	38304
519.8	38108
519.85	38032
519.9	38109
519.95	38357
520	38468
520.05	38328
520.1	38350
520.15	38241
520.2	38294
520.25	38374
520.3	38463
520.35	38341
520.4	38336
520.45	38448
520.5	38390
520.55	38114
520.6	38479
520.65	38456
520.7	38360
520.75	38088
520.8	38031
520.85	38063
520.9	38368
520.95	38091
521	38085
521.05	38220
521.1	38045
521.15	38341
521.2	38185
521.25	37984
521.3	38285
521.35	37983
521.4	38212
521.45	38263
521.5	38312
521.55	38163
521.6	38162
521.65	38008
521.7	38122
521.75	38210
521.8	38370
521.85	38195
521.9	37972
521.95	38226
522	38043
522.05	38258
522.1	38000
522.15	38224
522.2	38421
522.25	38087
522.3	38208
522.35	38403
522.4	38071
522.45	38265
522.5	38220
522.55	38349
522.6	38023
522.65	38399
522.7	38114
522.75	38406
522.8	37980
522.85	38203
522.9	38092
522.95	38371
523	38291
523.05	38095
523.1	38327
523.15	38304
523.2	38374
523.25	38320
523.3	38229
523.35	38421
523.4	38269
523.45	38398
523.5	37983
523.55	37982
523.6	38353
523.65	38285
523.7	38159
523.75	38135
523.8	38121
523.85	38365
523.9	38386
523.95	38372
524	38258
524.05	38305
524.1	38068
524.15	38155
524.2	37985
524.25	38344
524.3	37986
524.35	38357
524.4	38277
524.45	38357
524.5	38255
524.55	38385
524.6	38044
524.65	38209
524.7	37975
524.75	37984
524.8	38283
524.85	38311
524.9	38013
524.95	38306
525	38075
525	38003.9
525.05	38304.8
525.1	38184.6
525.15	37829.2
525.2	37554.4
525.25	37883
525.3	37759.9
525.35	37443.1
525.4	37759.9
525.45	37711.3
525.5	37724.5
525.55	37714.6
525.6	37501.6
525.65	37698
525.7	37584.5
525.75	37951.3
525.8	37516.8
525.85	37656.4
525.9	37526.8
525.95	37338.8
526	37199.4
526.05	37763
526.1	37691.2
526.15	37405
526.2	37547.6
526.25	37435.2
526.3	37789.1
526.35	37410.3
526.4	37695.6
