10.097683	21
10.117956	-30
10.138229	-8
10.158502	-16
10.178775	-7
10.199048	34
10.219321	1
10.239594	-1
10.259867	-14
10.28014	-41
10.300413	-25
10.320686	4
10.340959	-44
10.361232	-10
10.381505	-79
10.401778	-9
10.422051	-48
10.442324	-16
10.462597	-34
10.48287	-45
10.503143	-66
10.523416	-38
10.543689	-53
10.563962	-58
10.584235	-34
10.604508	-27
10.624781	-36
10.645054	-1
10.665327	-95
10.6856	-39
10.705873	-63
10.726146	-16
10.746419	-46
10.766692	-53
10.786965	-12
10.807238	-8
10.827511	8
10.847784	-57
10.868057	-37
10.88833	8
10.908603	-6
10.928876	27
10.949149	-55
10.969422	-14
10.989695	-43
11.009968	-49
11.030241	41
11.050514	-57
11.070787	-78
11.09106	-77
11.111333	-55
11.131606	-55
11.151879	-78
11.172152	-21
11.192425	-22
11.212698	18
11.232971	-21
11.253244	10
11.273517	24
11.29379	59
11.314063	26
11.334336	23
11.354609	68
11.374882	65
11.395155	23
11.415428	35
11.435701	22
11.455974	31
11.476247	38
11.49652	31
11.516793	25
11.537066	85
11.557339	26
11.577612	73
11.597885	50
11.618158	-66
11.638431	-34
11.658704	-20
11.678977	-45
11.69925	-84
11.719523	-34
11.739796	-97
11.760069	-23
11.780342	-79
11.800615	-24
11.820888	-79
11.841161	-23
11.861434	-12
11.881707	-84
11.90198	-82
11.922253	-85
11.942526	-16
11.962799	-61
11.983072	-49
12.003345	-56
12.023618	-11
12.043891	-21
12.064164	-32
12.084437	-80
12.10471	-32
12.124983	-60
12.145256	-10
12.165529	10
12.185802	39
12.206075	23
12.226348	75
12.246621	1
12.266894	-24
12.287167	26
12.30744	-35
12.327713	-35
12.347986	20
12.368259	-72
12.388532	-2
12.408805	31
12.429078	-6
12.449351	-35
12.469624	-92
12.489897	-59
12.51017	5
12.530443	6
12.550716	-48
12.570989	12
12.591262	-40
12.611535	-52
12.631808	-37
12.652081	-43
12.672354	24
12.692627	-41
12.7129	-8
12.733173	-50
12.753446	-5
12.773719	-12
12.793992	-36
12.814265	-79
12.834538	-23
12.854811	-13
12.875084	42
12.895357	-33
12.91563	-11
12.935903	-5
12.956176	-33
12.976449	-37
12.996722	-8
13.016995	11
13.037268	74
13.057541	-20
13.077814	-21
13.098087	20
13.11836	-20
13.138633	-48
13.158906	-23
13.179179	20
13.199452	48
13.219725	-26
13.239998	-60
13.260271	7
13.280544	-31
13.300817	3
13.32109	-7
13.341363	12
13.361636	-13
13.381909	-20
13.402182	-47
13.422455	-2
13.442728	24
13.463001	5
13.483274	-36
13.503547	-49
13.52382	-2
13.544093	-25
13.564366	-76
13.584639	7
13.604912	-7
13.625185	74
13.645458	24
13.665731	11
13.686004	-16
13.706277	-60
13.72655	14
13.746823	-24
13.767096	55
13.787369	-1
13.807642	21
13.827915	38
13.848188	38
13.868461	38
13.888734	-7
13.909007	-13
13.92928	31
13.949553	76
13.969826	8
13.990099	-4
14.010372	60
14.030645	-17
14.050918	14
14.071191	40
14.091464	34
14.111737	52
14.13201	64
14.152283	-43
14.172556	25
14.192829	59
14.213102	6
14.233375	14
14.253648	64
14.273921	12
14.294194	0
14.314467	30
14.33474	-39
14.355013	-19
14.375286	16
14.395559	40
14.415832	8
14.436105	7
14.456378	47
14.476651	-30
14.496924	11
