10	2.8
10.03	6.4
10.06	4
10.09	4.4
10.12	6.4
10.15	7.6
10.18	8.4
10.21	7.6
10.24	5.6
10.27	6.8
10.3	5.6
10.33	7.2
10.36	5.6
10.39	5.6
10.42	6.8
10.45	7.2
10.48	5.6
10.51	4
10.54	6
10.57	8
10.6	6.8
10.63	4.4
10.66	8
10.69	6.8
10.72	5.2
10.75	4.8
10.78	8
10.81	6.4
10.84	4.8
10.87	8.4
10.9	7.2
10.93	9.2
10.96	5.2
10.99	6
11.02	6.4
11.05	8.4
11.08	6
11.11	4.8
11.14	6.4
11.17	7.2
11.2	4
11.23	5.6
11.26	8.4
11.29	4.8
11.32	6.8
11.35	6.8
11.38	3.6
11.41	5.6
11.44	4
11.47	2.4
11.5	7.6
11.53	9.2
11.56	4.4
11.59	4.4
11.62	3.2
11.65	8
11.68	3.6
11.71	5.6
11.74	6
11.77	4.8
11.8	6
11.83	5.2
11.86	2.4
11.89	4.4
11.92	4.4
11.95	5.2
11.98	7.2
12.01	4.8
12.04	5.2
12.07	6
12.1	6
12.13	5.6
12.16	4.4
12.19	6
12.22	5.2
12.25	6
12.28	5.2
12.31	5.2
12.34	8.8
12.37	7.2
12.4	4.8
12.43	2.8
12.46	4
12.49	4
12.52	5.6
12.55	3.6
12.58	7.2
12.61	4.8
12.64	5.6
12.67	5.2
12.7	6
12.73	5.6
12.76	6
12.79	6
12.82	5.6
12.85	6.8
12.88	6
12.91	7.2
12.94	7.2
12.97	4.8
13	8
13.03	6.8
13.06	4
13.09	7.6
13.12	6.8
13.15	8.4
13.18	5.6
13.21	6.8
13.24	7.2
13.27	8.4
13.3	7.6
13.33	6.4
13.36	12
13.39	8.4
13.42	9.2
13.45	14.4
13.48	12
13.51	12.4
13.54	7.2
13.57	13.6
13.6	17.6
13.63	14
13.66	16.4
13.69	19.2
13.72	15.6
13.75	18.4
13.78	16.8
13.81	15.6
13.84	20.4
13.87	16.4
13.9	14
13.93	17.6
13.96	13.6
13.99	7.2
14.02	12.4
14.05	12
14.08	14.4
14.11	9.2
14.14	8.4
14.17	12
14.2	6.4
14.23	7.6
14.26	8.4
14.29	7.2
14.32	6.8
14.35	5.6
14.38	8.4
14.41	6.8
14.44	7.6
14.47	4
14.5	6.8
14.53	8
14.56	4.8
14.59	7.2
14.62	7.2
14.65	6
14.68	6.8
14.71	5.6
14.74	6
14.77	6
14.8	5.6
14.83	6
14.86	5.2
14.89	5.6
14.92	4.8
14.95	7.2
14.98	3.6
15.01	5.6
15.04	4
15.07	4
15.1	2.8
15.13	4.8
15.16	7.2
15.19	8.8
15.22	5.2
15.25	5.2
15.28	6
15.31	5.2
15.34	6
15.37	4.4
15.4	5.6
15.43	6
15.46	6
15.49	5.2
15.52	4.8
15.55	7.2
15.58	5.2
15.61	4.4
15.64	4.4
15.67	2.4
15.7	5.2
15.73	6
15.76	4.8
15.79	6
15.82	5.6
15.85	3.6
15.88	8
15.91	3.2
15.94	4.4
15.97	4.4
16	9.2
16.03	7.6
16.06	2.4
16.09	4
16.12	5.6
16.15	3.6
16.18	6.8
16.21	6.8
16.24	4.8
16.27	8.4
16.3	5.6
16.33	4
16.36	7.2
16.39	6.4
16.42	4.8
16.45	6
16.48	8.4
16.51	6.4
16.54	6
16.57	5.2
16.6	9.2
16.63	7.2
16.66	8.4
16.69	4.8
16.72	6.4
16.75	8
16.78	4.8
16.81	5.2
16.84	6.8
16.87	8
16.9	4.4
16.93	6.8
16.96	8
16.99	6
17.02	4
17.05	5.6
17.08	7.2
17.11	6.8
