10.097683	3
10.117956	2
10.138229	6
10.158502	-2
10.178775	9
10.199048	18
10.219321	3
10.239594	10
10.259867	7
10.28014	7
10.300413	10
10.320686	4
10.340959	9
10.361232	8
10.381505	6
10.401778	2
10.422051	9
10.442324	2
10.462597	5
10.48287	5
10.503143	19
10.523416	6
10.543689	9
10.563962	12
10.584235	1
10.604508	7
10.624781	5
10.645054	10
10.665327	7
10.6856	7
10.705873	-2
10.726146	10
10.746419	7
10.766692	3
10.786965	4
10.807238	8
10.827511	13
10.847784	3
10.868057	7
10.88833	8
10.908603	2
10.928876	2
10.949149	8
10.969422	6
10.989695	6
11.009968	10
11.030241	3
11.050514	-1
11.070787	5
11.09106	-2
11.111333	3
11.131606	-3
11.151879	4
11.172152	1
11.192425	4
11.212698	6
11.232971	3
11.253244	18
11.273517	8
11.29379	5
11.314063	3
11.334336	6
11.354609	3
11.374882	7
11.395155	1
11.415428	3
11.435701	7
11.455974	11
11.476247	11
11.49652	6
11.516793	19
11.537066	8
11.557339	8
11.577612	1
11.597885	5
11.618158	5
11.638431	-2
11.658704	5
11.678977	4
11.69925	17
11.719523	10
11.739796	-4
11.760069	-3
11.780342	-1
11.800615	4
11.820888	5
11.841161	0
11.861434	8
11.881707	8
11.90198	9
11.922253	2
11.942526	0
11.962799	6
11.983072	0
12.003345	1
12.023618	3
12.043891	5
12.064164	1
12.084437	2
12.10471	-1
12.124983	7
12.145256	7
12.165529	5
12.185802	6
12.206075	4
12.226348	3
12.246621	2
12.266894	14
12.287167	0
12.30744	9
12.327713	2
12.347986	8
12.368259	10
12.388532	19
12.408805	6
12.429078	4
12.449351	-2
12.469624	6
12.489897	10
12.51017	-1
12.530443	12
12.550716	13
12.570989	4
12.591262	4
12.611535	9
12.631808	5
12.652081	5
12.672354	10
12.692627	4
12.7129	3
12.733173	4
12.753446	-4
12.773719	3
12.793992	10
12.814265	14
12.834538	1
12.854811	2
12.875084	5
12.895357	5
12.91563	1
12.935903	12
12.956176	13
12.976449	0
12.996722	10
13.016995	4
13.037268	3
13.057541	4
13.077814	8
13.098087	13
13.11836	4
13.138633	4
13.158906	2
13.179179	3
13.199452	10
13.219725	10
13.239998	8
13.260271	2
13.280544	13
13.300817	8
13.32109	9
13.341363	2
13.361636	8
13.381909	1
13.402182	6
13.422455	9
13.442728	7
13.463001	10
13.483274	7
13.503547	1
13.52382	12
13.544093	2
13.564366	-7
13.584639	15
13.604912	15
13.625185	8
13.645458	6
13.665731	8
13.686004	8
13.706277	8
13.72655	4
13.746823	1
13.767096	2
13.787369	4
13.807642	8
13.827915	5
13.848188	5
13.868461	7
13.888734	13
13.909007	3
13.92928	7
13.949553	8
13.969826	3
13.990099	13
14.010372	4
14.030645	8
14.050918	8
14.071191	13
14.091464	-3
14.111737	10
14.13201	11
14.152283	6
14.172556	2
14.192829	7
14.213102	8
14.233375	10
14.253648	15
14.273921	11
14.294194	11
14.314467	1
14.33474	12
14.355013	5
14.375286	7
14.395559	14
14.415832	8
14.436105	1
14.456378	3
14.476651	-3
14.496924	8
14.517197	5
14.53747	8
14.557743	2
14.578016	10
14.598289	10
14.618562	8
14.638835	8
14.659108	6
14.679381	4
14.699654	7
14.719927	3
14.7402	7
14.760473	0
14.780746	15
14.801019	9
14.821292	11
14.841565	3
14.861838	10
14.882111	13
14.902384	13
14.922657	9
14.94293	-1
14.963203	4
14.983476	12
15.003749	12
15.024022	9
15.044295	7
15.064568	14
15.084841	2
15.105114	5
15.125387	2
15.14566	8
15.165933	8
15.186206	3
15.206479	1
15.226752	5
15.247025	5
15.267298	8
15.287571	8
15.307844	0
15.328117	7
15.34839	-1
15.368663	1
15.388936	-10
15.409209	6
15.429482	7
15.449755	0
15.470028	-5
15.490301	10
15.510574	10
15.530847	9
15.55112	9
